customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05474,Female,1,No,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,113.81,1140.76,No
CUST-05475,Male,0,No,Yes,59,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,34.68,2051.86,No
CUST-05476,Male,0,Yes,Yes,26,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),71.06,1837.35,No
CUST-05477,Female,0,Yes,Yes,6,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,96.96,574.96,No
CUST-05478,Female,0,No,No,59,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),23.48,1390.21,No
CUST-05479,Female,0,Yes,No,49,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,30.36,1486.8,No
CUST-05480,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,72.49,4790.91,No
CUST-05481,Male,0,No,No,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),20.83,1414.36,No
CUST-05482,Male,1,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),101.3,5469.14,No
CUST-05483,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),105.32,1591.25,No
CUST-05484,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),91.63,1002.73,No
CUST-05485,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.24,2609.94,No
CUST-05486,Female,0,Yes,No,32,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,85.17,2717.6,No
CUST-05487,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,32.19,1733.93,No
CUST-05488,Female,0,No,No,51,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),20.99,1074.18,No
CUST-05489,Male,1,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,102.81,3694.09,No
CUST-05490,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,88.72,1246.46,No
CUST-05491,Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.85,3701.3,No
CUST-05492,Male,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,97.68,6539.68,No
CUST-05493,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,23.33,46.12,Yes
CUST-05494,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.91,3540.68,No
CUST-05495,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.18,205.16,Yes
CUST-05496,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),28.49,225.45,No
CUST-05497,Female,0,No,No,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),92.17,0.0,No
CUST-05498,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,95.75,2767.94,No
CUST-05499,Female,0,No,No,70,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),76.32,5331.77,No
CUST-05500,Male,0,No,No,19,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,59.79,1138.53,No
CUST-05501,Male,0,No,No,26,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,78.71,2048.62,No
CUST-05502,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,107.84,6682.11,No
CUST-05503,Male,1,No,No,30,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,53.78,1612.75,No
CUST-05504,Male,0,Yes,No,18,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),51.42,932.49,No
CUST-05505,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),80.27,4893.34,No
CUST-05506,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,86.36,516.82,No
CUST-05507,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.77,2305.41,No
CUST-05508,Female,0,No,No,70,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,103.96,7279.14,No
CUST-05509,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,53.23,377.14,No
CUST-05510,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,82.09,4600.59,No
CUST-05511,Female,0,Yes,No,27,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),84.78,2291.59,No
CUST-05512,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,47.48,756.05,Yes
CUST-05513,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.89,194.03,No
CUST-05514,Male,0,Yes,Yes,14,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,100.66,1412.61,No
CUST-05515,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,66.24,1923.58,No
CUST-05516,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.55,138.91,No
CUST-05517,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,113.76,1252.82,No
CUST-05518,Female,1,No,No,60,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),47.64,2854.54,No
CUST-05519,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),65.45,2284.86,No
CUST-05520,Male,0,No,No,34,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,66.41,2254.27,No
CUST-05521,Female,0,Yes,No,66,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,55.08,3634.03,No
CUST-05522,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),33.16,2052.95,No
CUST-05523,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.43,3456.61,No
CUST-05524,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),37.55,1133.88,No
CUST-05525,Male,0,Yes,Yes,36,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,86.23,3108.54,No
CUST-05526,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.21,398.94,No
CUST-05527,Female,1,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.31,54.46,Yes
CUST-05528,Female,1,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),91.18,2283.09,No
CUST-05529,Male,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,81.8,1881.22,No
CUST-05530,Female,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,37.58,1425.74,No
CUST-05531,Female,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,80.02,4399.69,No
CUST-05532,Male,1,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),60.08,3182.89,No
CUST-05533,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.46,977.12,No
CUST-05534,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),70.37,3726.53,Yes
CUST-05535,Female,1,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),115.33,2069.24,Yes
CUST-05536,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,82.88,2064.14,No
CUST-05537,Female,0,Yes,No,51,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,51.05,2605.56,No
CUST-05538,Male,0,Yes,Yes,60,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,74.35,4446.95,No
CUST-05539,Female,1,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.78,6067.21,No
CUST-05540,Male,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.62,702.91,No
CUST-05541,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,70.88,1125.08,No
CUST-05542,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,68.69,689.51,No
CUST-05543,Female,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.66,2114.4,No
CUST-05544,Female,0,No,No,60,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),92.71,5557.86,No
CUST-05545,Female,0,Yes,Yes,48,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),74.5,3573.13,No
CUST-05546,Female,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),87.89,5272.95,No
CUST-05547,Female,0,No,No,11,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),77.6,859.02,No
CUST-05548,Female,1,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,96.09,1139.86,Yes
CUST-05549,Female,0,Yes,No,57,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.39,4640.82,No
CUST-05550,Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),85.77,865.93,No
CUST-05551,Male,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.55,2550.58,No
CUST-05552,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),102.59,3081.44,No
CUST-05553,Male,0,No,Yes,10,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),33.54,338.76,No
CUST-05554,Female,0,No,Yes,42,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.98,2192.57,No
CUST-05555,Female,0,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),106.94,3744.07,No
CUST-05556,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),28.86,32.38,No
CUST-05557,Female,1,No,No,60,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),104.67,6285.53,Yes
CUST-05558,Female,0,No,No,35,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,65.54,2296.99,No
CUST-05559,Male,0,No,No,48,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,36.36,1740.82,No
CUST-05560,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,91.72,2381.08,No
CUST-05561,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,46.39,511.63,No
CUST-05562,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.79,4894.37,No
CUST-05563,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),97.09,487.14,No
CUST-05564,Female,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.93,3216.81,No
CUST-05565,Male,1,No,No,46,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,96.6,4442.37,No
CUST-05566,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),111.5,2446.06,No
CUST-05567,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.04,1828.94,Yes
CUST-05568,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),33.24,209.34,Yes
CUST-05569,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.96,2760.39,No
CUST-05570,Female,0,No,No,32,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.01,1878.54,No
CUST-05571,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,71.13,1352.0,No
CUST-05572,Female,1,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,80.68,5486.17,No
CUST-05573,Male,0,Yes,No,51,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,89.75,4574.6,No
CUST-05574,Female,0,Yes,No,41,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),81.98,3350.96,No
CUST-05575,Female,1,Yes,Yes,0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,41.29,2.39,No
CUST-05576,Male,0,Yes,Yes,62,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.82,5759.58,No
CUST-05577,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.73,587.96,No
CUST-05578,Female,0,Yes,No,57,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),21.77,1236.42,No
CUST-05579,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),48.81,2390.1,No
CUST-05580,Female,0,Yes,No,33,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),115.78,3829.45,No
CUST-05581,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,35.77,1787.08,No
CUST-05582,Female,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),36.28,322.69,No
CUST-05583,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),77.13,1926.25,No
CUST-05584,Male,1,Yes,No,31,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),51.82,1609.31,No
CUST-05585,Female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,83.71,3421.99,No
CUST-05586,Male,0,No,No,61,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,44.26,2698.7,No
CUST-05587,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),60.6,664.86,No
CUST-05588,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.84,4595.22,No
CUST-05589,Female,0,No,No,33,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),55.34,1822.74,Yes
CUST-05590,Male,0,No,No,69,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,26.62,1830.13,No
CUST-05591,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.24,2402.9,No
CUST-05592,Male,0,No,Yes,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,76.86,528.83,No
CUST-05593,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),62.46,2880.98,No
CUST-05594,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,108.87,2723.49,No
CUST-05595,Female,0,No,Yes,56,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),32.66,1832.37,No
CUST-05596,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,66.97,402.14,No
CUST-05597,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),37.18,935.39,No
CUST-05598,Female,0,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,26.35,1530.98,Yes
CUST-05599,Female,0,No,No,68,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,62.24,4238.84,No
CUST-05600,Male,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.73,5189.81,No
CUST-05601,Male,1,Yes,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.21,3072.73,No
CUST-05602,Male,1,No,No,29,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),41.45,1198.48,No
CUST-05603,Male,1,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.26,3146.84,No
CUST-05604,Female,0,No,Yes,23,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),97.75,2248.33,No
CUST-05605,Male,0,No,Yes,29,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),37.54,1088.68,No
CUST-05606,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38.37,2036.49,No
CUST-05607,Male,1,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.1,2378.85,No
CUST-05608,Male,0,No,No,31,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),78.74,2440.91,No
CUST-05609,Female,0,Yes,Yes,7,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),20.9,149.44,No
CUST-05610,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,76.76,3751.66,No
CUST-05611,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,100.54,4630.12,Yes
CUST-05612,Male,0,No,Yes,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,96.27,4342.37,No
CUST-05613,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,84.68,2874.54,No
CUST-05614,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.95,2404.4,No
CUST-05615,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),99.64,4983.13,No
CUST-05616,Female,0,Yes,No,62,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),113.75,7048.07,No
CUST-05617,Female,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,36.38,258.8,No
CUST-05618,Female,1,Yes,No,33,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,109.03,3607.69,Yes
CUST-05619,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,103.3,2477.18,No
CUST-05620,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),115.93,4979.66,No
CUST-05621,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.93,2085.89,No
CUST-05622,Male,0,Yes,Yes,49,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),111.41,5458.37,No
CUST-05623,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,35.95,432.22,No
CUST-05624,Male,0,Yes,No,45,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,35.52,1607.47,No
CUST-05625,Male,0,No,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),28.7,1501.7,No
CUST-05626,Male,0,No,No,62,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,60.78,3765.04,No
CUST-05627,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,19.22,23.26,No
